station,year,month,hour,variable,avg_value
3,2024,2,4,PM2,31.93166675862069
3,2024,2,4,RAIN,0.22873689655172413
3,2024,2,4,RH,76.43801620689656
3,2024,2,4,So2,0.39561428
3,2024,2,4,Temp,13.018003448275863
3,2024,2,4,WDD,182.11537103448276
3,2024,2,4,WDS,1.2073228620689656
3,2024,2,5,PM10,79.90112586206897
3,2024,2,5,PM2,31.80643848275862
3,2024,2,5,RAIN,0.026432172413793104
3,2024,2,5,RH,76.62937275862069
3,2024,2,5,So2,0.3809903846153846
3,2024,2,5,Temp,12.891413103448276
3,2024,2,5,WDD,176.84536655172414
3,2024,2,5,WDS,1.0901053793103448
3,2024,2,6,PM10,95.17490793103448
3,2024,2,6,PM2,33.68783503448276
3,2024,2,6,RAIN,4.793103448275861e-06
3,2024,2,6,RH,76.4688651724138
3,2024,2,6,So2,0.45677824
3,2024,2,6,Temp,12.800899655172413
3,2024,2,6,WDD,187.44343172413792
3,2024,2,6,WDS,1.1782136206896552
3,2024,2,7,PM10,110.9913003448276
3,2024,2,7,PM2,38.52414310344828
3,2024,2,7,RAIN,0.007744241379310344
3,2024,2,7,RH,76.08813172413794
3,2024,2,7,So2,0.4517402692307692
3,2024,2,7,Temp,12.739358965517242
3,2024,2,7,WDD,185.10355034482757
3,2024,2,7,WDS,1.1898898620689655
3,2024,2,8,PM10,108.93718034482758
3,2024,2,8,PM2,38.532449689655174
3,2024,2,8,RAIN,0.009386965517241379
3,2024,2,8,RH,71.03011103448276
3,2024,2,8,So2,0.6020385833333334
3,2024,2,8,Temp,13.901556896551725
3,2024,2,8,WDD,181.95905137931035
3,2024,2,8,WDS,1.3432997586206896
3,2024,2,9,PM10,92.47780103448275
3,2024,2,9,PM2,35.44788544827586
3,2024,2,9,RAIN,0.0008141724137931035
3,2024,2,9,RH,63.24924793103448
3,2024,2,9,So2,0.8209958076923077
3,2024,2,9,Temp,15.642326896551724
3,2024,2,9,WDD,161.3366303448276
3,2024,2,9,WDS,1.8311829310344827
3,2024,2,10,PM10,65.20142862068965
3,2024,2,10,PM2,26.831722
3,2024,2,10,RAIN,0.011197310344827587
3,2024,2,10,RH,55.780186896551726
3,2024,2,10,So2,0.86363092
3,2024,2,10,Temp,17.254305172413794
3,2024,2,10,WDD,176.8755748275862
3,2024,2,10,WDS,2.571403275862069
3,2024,2,11,PM10,56.04036896551724
3,2024,2,11,PM2,22.329969103448278
3,2024,2,11,RAIN,0.003390793103448276
3,2024,2,11,RH,51.56112586206896
3,2024,2,11,So2,0.907258074074074
3,2024,2,11,Temp,18.305607586206897
3,2024,2,11,WDD,201.97730620689654
3,2024,2,11,WDS,2.919147482758621
3,2024,2,12,PM10,56.16650448275862
3,2024,2,12,PM2,24.675963965517244
3,2024,2,12,RAIN,0.010603448275862069
3,2024,2,12,RH,53.10619275862069
3,2024,2,12,So2,1.0399114642857143
3,2024,2,12,Temp,18.662274137931036
3,2024,2,12,WDD,241.39022068965517
3,2024,2,12,WDS,3.437806586206897
3,2024,2,13,PM10,50.699730344827586
3,2024,2,13,PM2,23.54517824137931
3,2024,2,13,RAIN,0.02853448275862069
3,2024,2,13,RH,56.46861655172414
3,2024,2,13,So2,1.2258751428571428
3,2024,2,13,Temp,18.564468620689656
3,2024,2,13,WDD,259.4197896551724
3,2024,2,13,WDS,3.9681882413793104
3,2024,2,14,PM10,46.21858724137931
3,2024,2,14,PM2,21.18090351724138
3,2024,2,14,RAIN,0.09881227586206896
3,2024,2,14,RH,57.500368620689656
3,2024,2,14,So2,1.3984265517241379
3,2024,2,14,Temp,18.542983448275862
3,2024,2,14,WDD,257.8829896551724
3,2024,2,14,WDS,4.09573275862069
3,2024,2,15,PM10,42.11176103448276
3,2024,2,15,PM2,19.3853325862069
3,2024,2,15,RAIN,0.038649413793103445
3,2024,2,15,RH,59.57752931034483
3,2024,2,15,So2,1.5912795862068967
3,2024,2,15,Temp,18.371048620689656
3,2024,2,15,WDD,267.0466
3,2024,2,15,WDS,4.1826054137931035
3,2024,2,16,PM10,41.2466224137931
3,2024,2,16,PM2,18.62971727586207
3,2024,2,16,RAIN,0.003141793103448276
3,2024,2,16,RH,60.9159048275862
3,2024,2,16,So2,1.7530921724137931
3,2024,2,16,Temp,18.05312793103448
3,2024,2,16,WDD,263.050864137931
3,2024,2,16,WDS,4.084243206896552
3,2024,2,17,PM10,41.02499482758621
3,2024,2,17,PM2,18.53516675862069
3,2024,2,17,RAIN,0.5698947586206897
3,2024,2,17,RH,63.06471310344828
3,2024,2,17,So2,1.7567204137931034
3,2024,2,17,Temp,17.692906896551722
3,2024,2,17,WDD,258.14262551724136
3,2024,2,17,WDS,3.635536344827586
3,2024,2,18,PM10,42.21899862068965
3,2024,2,18,PM2,19.222965379310345
3,2024,2,18,RAIN,0.12256224137931034
3,2024,2,18,RH,66.49750413793103
3,2024,2,18,So2,1.7760963103448277
3,2024,2,18,Temp,16.96444448275862
3,2024,2,18,WDD,257.91761931034483
3,2024,2,18,WDS,3.033759689655172
3,2024,2,19,PM10,48.6458824137931
3,2024,2,19,PM2,21.782968206896552
3,2024,2,19,RAIN,0.02362548275862069
3,2024,2,19,RH,70.37200172413793
3,2024,2,19,So2,1.6091086551724136
3,2024,2,19,Temp,16.14228379310345
3,2024,2,19,WDD,242.16834344827586
3,2024,2,19,WDS,2.197907068965517
3,2024,2,20,PM10,55.57064
3,2024,2,20,PM2,24.338632310344828
3,2024,2,20,RAIN,0.019406137931034483
3,2024,2,20,RH,71.9837651724138
3,2024,2,20,So2,1.4666804285714286
3,2024,2,20,Temp,15.677509310344828
3,2024,2,20,WDD,217.9875555172414
3,2024,2,20,WDS,1.7808381034482759
3,2024,2,21,PM10,72.06685586206896
3,2024,2,21,PM2,29.705315172413794
3,2024,2,21,RAIN,0.012465724137931036
3,2024,2,21,RH,72.00786965517241
3,2024,2,21,So2,1.2845381724137932
3,2024,2,21,Temp,15.378385862068965
3,2024,2,21,WDD,214.3364872413793
3,2024,2,21,WDS,1.5423658965517242
3,2024,2,22,PM10,70.51349137931035
3,2024,2,22,PM2,29.75263020689655
3,2024,2,22,RAIN,0.0
3,2024,2,22,RH,71.20510103448275
3,2024,2,22,So2,1.2518271851851852
3,2024,2,22,Temp,15.109781034482758
3,2024,2,22,WDD,193.67701379310344
3,2024,2,22,WDS,1.4187979310344827
3,2024,3,0,PM10,81.54733862068966
3,2024,3,0,PM2,38.01731103448275
3,2024,3,0,RAIN,0.04605365517241379
3,2024,3,0,RH,67.32266896551724
3,2024,3,0,So2,1.6272808461538462
3,2024,3,0,Temp,14.974094137931035
3,2024,3,0,WDD,196.11039172413794
3,2024,3,0,WDS,1.4856944137931034
3,2024,3,1,PM10,67.49709303448276
3,2024,3,1,PM2,35.70833431034483
3,2024,3,1,RAIN,0.0
3,2024,3,1,RH,68.79831827586207
3,2024,3,1,So2,1.4097711538461537
3,2024,3,1,Temp,14.580441034482758
3,2024,3,1,WDD,192.77083206896552
3,2024,3,1,WDS,1.3574999310344826
3,2024,3,2,PM10,65.34190413793104
3,2024,3,2,PM2,38.30482786206897
3,2024,3,2,RAIN,0.0
3,2024,3,2,RH,69.54552965517242
3,2024,3,2,So2,1.0225864827586206
3,2024,3,2,Temp,14.211517586206897
3,2024,3,2,WDD,183.1526975862069
3,2024,3,2,WDS,1.3405713103448276
3,2024,3,3,PM10,63.9262632
3,2024,3,3,PM2,36.88113726666667
3,2024,3,3,RAIN,0.0
3,2024,3,3,RH,70.725473
3,2024,3,3,So2,0.6812258275862069
3,2024,3,3,Temp,13.893338333333332
3,2024,3,3,WDD,171.99424966666666
3,2024,3,3,WDS,1.2194213
3,2024,3,4,PM10,91.67453433333334
3,2024,3,4,PM2,42.32656633333333
3,2024,3,4,RAIN,0.00034260000000000003
3,2024,3,4,RH,72.856643
3,2024,3,4,So2,0.5715105714285714
3,2024,3,4,Temp,13.386884333333334
3,2024,3,4,WDD,170.527268
3,2024,3,4,WDS,1.2650417333333335
3,2024,3,5,PM10,116.61517633333332
3,2024,3,5,PM2,46.551000599999995
3,2024,3,5,RAIN,0.10230556666666667
3,2024,3,5,RH,73.560769
3,2024,3,5,So2,0.5390347777777778
3,2024,3,5,Temp,13.082236333333332
3,2024,3,5,WDD,180.751668
3,2024,3,5,WDS,1.2915832999999999
3,2024,3,6,PM10,98.05304310344827
3,2024,3,6,PM2,43.43762751724138
3,2024,3,6,RAIN,0.031973172413793105
3,2024,3,6,RH,73.53446413793104
3,2024,3,6,So2,0.5751412222222222
3,2024,3,6,Temp,13.114865862068966
3,2024,3,6,WDD,164.70105862068968
3,2024,3,6,WDS,1.2628401379310343
3,2024,3,7,PM10,93.99673379310345
3,2024,3,7,PM2,43.053488724137935
3,2024,3,7,RAIN,0.0013601379310344828
3,2024,3,7,RH,72.87526310344828
3,2024,3,7,So2,0.5333473703703704
3,2024,3,7,Temp,13.15181551724138
3,2024,3,7,WDD,162.4798427586207
3,2024,3,7,WDS,1.2862930344827586
3,2024,3,8,PM10,93.55440333333333
3,2024,3,8,PM2,43.31538833333333
3,2024,3,8,RAIN,0.0021759333333333333
3,2024,3,8,RH,67.30025533333334
3,2024,3,8,So2,0.8550734482758621
3,2024,3,8,Temp,14.504171333333334
3,2024,3,8,WDD,153.90581966666664
3,2024,3,8,WDS,1.5895926333333332
3,2024,3,9,PM10,73.04533178571428
3,2024,3,9,PM2,35.76160135714286
3,2024,3,9,RAIN,0.0011904642857142858
3,2024,3,9,RH,58.769847142857145
3,2024,3,9,So2,0.8476273076923077
3,2024,3,9,Temp,16.326964642857142
3,2024,3,9,WDD,164.02816857142858
3,2024,3,9,WDS,2.3741667142857144
3,2024,3,10,PM10,61.69117017857143
3,2024,3,10,PM2,31.84124925
3,2024,3,10,RAIN,0.004503964285714286
3,2024,3,10,RH,51.61727142857143
3,2024,3,10,So2,2.435891296296296
3,2024,3,10,Temp,17.824985357142857
3,2024,3,10,WDD,168.710075
3,2024,3,10,WDS,2.717946357142857
3,2024,3,11,PM10,56.71427931034482
3,2024,3,11,PM2,28.387791620689654
3,2024,3,11,RAIN,0.0008955862068965516
3,2024,3,11,RH,48.64411862068965
3,2024,3,11,So2,1.2136766428571428
3,2024,3,11,Temp,18.74458827586207
3,2024,3,11,WDD,185.16263931034484
3,2024,3,11,WDS,3.153630275862069
3,2024,3,12,PM10,68.22839217857143
3,2024,3,12,PM2,33.37131982142857
3,2024,3,12,RAIN,0.007971214285714286
3,2024,3,12,RH,51.3034225
3,2024,3,12,So2,1.3409946666666668
3,2024,3,12,Temp,18.931016785714288
3,2024,3,12,WDD,225.7636892857143
3,2024,3,12,WDS,3.4754067857142856
3,2024,3,13,PM10,53.238369285714285
3,2024,3,13,PM2,28.170218285714288
3,2024,3,13,RAIN,0.0
3,2024,3,13,RH,52.710525714285716
3,2024,3,13,So2,15.57739382142857
3,2024,3,13,Temp,19.020184642857142
3,2024,3,13,WDD,243.7483642857143
3,2024,3,13,WDS,3.9986607857142857
3,2024,3,14,PM10,49.99296021428571
3,2024,3,14,PM2,25.83432067857143
3,2024,3,14,RAIN,0.043750035714285714
3,2024,3,14,RH,52.296061071428575
3,2024,3,14,So2,3.1029785357142856
3,2024,3,14,Temp,19.304613928571428
3,2024,3,14,WDD,244.25446428571428
3,2024,3,14,WDS,4.215079321428571
3,2024,3,15,PM10,47.38500896428571
3,2024,3,15,PM2,25.55600307142857
3,2024,3,15,RAIN,0.11568453571428572
3,2024,3,15,RH,53.78655178571428
3,2024,3,15,So2,2.447781785714286
3,2024,3,15,Temp,19.167486071428574
3,2024,3,15,WDD,246.96606428571428
3,2024,3,15,WDS,4.276959285714286
3,2024,3,16,PM10,47.11868285714286
3,2024,3,16,PM2,25.35441732142857
3,2024,3,16,RAIN,0.00019842857142857143
3,2024,3,16,RH,55.70418607142857
3,2024,3,16,So2,2.6322373928571428
3,2024,3,16,Temp,18.91339285714286
3,2024,3,16,WDD,246.31855357142857
3,2024,3,16,WDS,3.9511556785714284
3,2024,3,17,PM10,55.073760769230766
3,2024,3,17,PM2,27.88642373076923
3,2024,3,17,RAIN,0.0011538076923076923
3,2024,3,17,RH,59.88008076923077
3,2024,3,17,So2,3.12876332
3,2024,3,17,Temp,18.15316769230769
3,2024,3,17,WDD,254.39849999999998
3,2024,3,17,WDS,3.739967961538462
3,2024,3,18,PM10,52.66792615384615
3,2024,3,18,PM2,28.5132445
3,2024,3,18,RAIN,0.0001281923076923077
3,2024,3,18,RH,63.514187692307694
3,2024,3,18,So2,3.022857346153846
3,2024,3,18,Temp,17.345283076923074
3,2024,3,18,WDD,248.83441153846155
3,2024,3,18,WDS,2.989449846153846
3,2024,3,19,PM10,57.472472499999995
3,2024,3,19,PM2,29.392528357142858
3,2024,3,19,RAIN,0.30189482142857144
3,2024,3,19,RH,65.63224642857143
3,2024,3,19,So2,2.730043925925926
3,2024,3,19,Temp,16.62067035714286
3,2024,3,19,WDD,227.94727142857144
3,2024,3,19,WDS,2.210997107142857
3,2024,3,20,PM10,69.80485996428571
3,2024,3,20,PM2,33.25323903571429
3,2024,3,20,RAIN,0.01228175
3,2024,3,20,RH,67.18719178571429
3,2024,3,20,So2,2.529552851851852
3,2024,3,20,Temp,16.16076
3,2024,3,20,WDD,214.64826
3,2024,3,20,WDS,1.8232192142857144
3,2024,3,21,PM10,86.11220714285714
3,2024,3,21,PM2,38.5681535
3,2024,3,21,RAIN,0.0
3,2024,3,21,RH,66.35964750000001
3,2024,3,21,So2,2.1595341153846155
3,2024,3,21,Temp,15.932797857142857
3,2024,3,21,WDD,219.99305714285714
3,2024,3,21,WDS,1.8244841428571428
3,2024,3,22,PM10,78.78248344827585
3,2024,3,22,PM2,38.03108865517242
3,2024,3,22,RAIN,0.11343868965517241
3,2024,3,22,RH,67.07447344827587
3,2024,3,22,So2,2.1178092962962967
3,2024,3,22,Temp,15.585235862068965
3,2024,3,22,WDD,216.2551275862069
3,2024,3,22,WDS,1.8476245172413792
3,2024,4,0,PM10,86.25735754166665
3,2024,4,0,PM2,32.098895041666665
3,2024,4,0,RAIN,0.17469447999999999
3,2024,4,0,RH,69.8217504
3,2024,4,0,So2,2.0166431
3,2024,4,0,Temp,14.6142956
3,2024,4,0,WDD,201.4887812
3,2024,4,0,WDS,1.31628884
3,2024,4,1,PM10,78.59265285714285
3,2024,4,1,PM2,34.553172238095236
3,2024,4,1,RAIN,0.3559595909090909
3,2024,4,1,RH,70.95143863636363
3,2024,4,1,So2,1.8100432777777777
3,2024,4,1,Temp,14.11929909090909
3,2024,4,1,WDD,187.3536681818182
3,2024,4,1,WDS,1.1612753181818183
3,2024,4,2,PM10,89.7825581
3,2024,4,2,PM2,45.22873765000001
3,2024,4,2,RAIN,0.0091123
3,2024,4,2,RH,73.1347295
3,2024,4,2,So2,1.4680615263157895
3,2024,4,2,Temp,13.716443000000002
3,2024,4,2,WDD,185.8980285
3,2024,4,2,WDS,1.1052254
3,2024,4,3,PM10,73.42300952380953
3,2024,4,3,PM2,39.10768185714286
3,2024,4,3,RAIN,0.06733586363636364
3,2024,4,3,RH,73.70696272727272
3,2024,4,3,So2,1.1858881000000001
3,2024,4,3,Temp,13.363820000000002
3,2024,4,3,WDD,190.13548409090907
3,2024,4,3,WDS,1.0623359090909092
3,2024,4,4,PM10,104.31202809523809
3,2024,4,4,PM2,45.86334161904762
3,2024,4,4,RAIN,0.046464681818181815
3,2024,4,4,RH,73.31076454545455
3,2024,4,4,So2,1.0442028
3,2024,4,4,Temp,13.038106818181818
3,2024,4,4,WDD,189.3001281818182
3,2024,4,4,WDS,1.2324432272727273
3,2024,4,5,PM10,90.47935772727273
3,2024,4,5,PM2,39.259392681818184
3,2024,4,5,RAIN,0.06285021739130435
3,2024,4,5,RH,73.65531391304349
3,2024,4,5,So2,1.0534291
3,2024,4,5,Temp,12.834957999999999
3,2024,4,5,WDD,189.74674391304347
3,2024,4,5,WDS,1.2218356956521739
3,2024,4,6,PM10,97.98933045454545
3,2024,4,6,PM2,37.858211136363636
3,2024,4,6,RAIN,0.032174608695652175
3,2024,4,6,RH,72.91703391304348
3,2024,4,6,So2,1.0156067500000001
3,2024,4,6,Temp,12.815356086956523
3,2024,4,6,WDD,172.5082147826087
3,2024,4,6,WDS,1.3656220434782609
3,2024,4,7,PM10,106.89761333333333
3,2024,4,7,PM2,40.58075095238095
3,2024,4,7,RAIN,0.020423285714285717
3,2024,4,7,RH,71.5395761904762
3,2024,4,7,So2,1.0650940526315789
3,2024,4,7,Temp,13.292678095238093
3,2024,4,7,WDD,156.4183180952381
3,2024,4,7,WDS,1.3673678095238095
3,2024,4,8,PM10,90.50200047619049
3,2024,4,8,PM2,37.73315647619048
3,2024,4,8,RAIN,0.01676768181818182
3,2024,4,8,RH,65.34612409090909
3,2024,4,8,So2,1.2128907500000001
3,2024,4,8,Temp,14.595605454545455
3,2024,4,8,WDD,155.5327
3,2024,4,8,WDS,1.7013068181818183
3,2024,4,9,PM10,73.62491894736843
3,2024,4,9,PM2,33.853749263157894
3,2024,4,9,RAIN,0.005458350000000001
3,2024,4,9,RH,57.6070485
3,2024,4,9,So2,1.1900653529411764
3,2024,4,9,Temp,16.110862
3,2024,4,9,WDD,162.8209615
3,2024,4,9,WDS,2.243368
3,2024,4,10,PM10,63.058209047619044
3,2024,4,10,PM2,30.58287780952381
3,2024,4,10,RAIN,0.0005555909090909091
3,2024,4,10,RH,51.30762090909091
3,2024,4,10,So2,1.2287076000000001
3,2024,4,10,Temp,17.69173
3,2024,4,10,WDD,169.07885181818182
3,2024,4,10,WDS,2.5438068636363638
3,2024,4,11,PM10,51.391465238095236
3,2024,4,11,PM2,25.267335761904764
3,2024,4,11,RAIN,0.0008522727272727272
3,2024,4,11,RH,48.814393181818176
3,2024,4,11,So2,1.2338074
3,2024,4,11,Temp,18.483195454545452
3,2024,4,11,WDD,186.615725
3,2024,4,11,WDS,3.048270227272727
3,2024,4,12,PM10,51.69392499999999
3,2024,4,12,PM2,25.31327818181818
3,2024,4,12,RAIN,0.018125
3,2024,4,12,RH,50.115871363636366
3,2024,4,12,So2,1.7809046666666666
3,2024,4,12,Temp,18.961326363636363
3,2024,4,12,WDD,226.09255454545453
3,2024,4,12,WDS,3.4550000454545455
3,2024,4,13,PM10,47.96903090909091
3,2024,4,13,PM2,25.832698499999996
3,2024,4,13,RAIN,0.2880808181818182
3,2024,4,13,RH,53.71114136363636
3,2024,4,13,So2,2.398514722222222
3,2024,4,13,Temp,18.852600454545453
3,2024,4,13,WDD,249.31842727272726
3,2024,4,13,WDS,3.710738590909091
3,2024,4,14,PM10,48.255704090909084
3,2024,4,14,PM2,25.55302272727273
3,2024,4,14,RAIN,0.07882847826086956
3,2024,4,14,RH,56.191364782608694
3,2024,4,14,So2,8.643561142857143
3,2024,4,14,Temp,18.78117695652174
3,2024,4,14,WDD,254.48864782608698
3,2024,4,14,WDS,3.828653347826087
3,2024,4,15,PM10,41.99911957142857
3,2024,4,15,PM2,22.97751819047619
3,2024,4,15,RAIN,0.09648380952380953
3,2024,4,15,RH,61.043776190476194
3,2024,4,15,So2,2.6495662631578947
3,2024,4,15,Temp,18.249444761904762
3,2024,4,15,WDD,261.53128095238094
3,2024,4,15,WDS,3.607585952380952
3,2024,4,16,PM10,44.266580818181815
3,2024,4,16,PM2,24.865209227272725
3,2024,4,16,RAIN,0.028649
3,2024,4,16,RH,64.57782818181818
3,2024,4,16,So2,3.0774328571428575
3,2024,4,16,Temp,17.736143181818182
3,2024,4,16,WDD,251.76730681818182
3,2024,4,16,WDS,3.4506755
3,2024,4,17,PM10,43.09290955
3,2024,4,17,PM2,22.924025
3,2024,4,17,RAIN,0.1390694
3,2024,4,17,RH,66.7479995
3,2024,4,17,So2,3.3486044736842104
3,2024,4,17,Temp,17.018312
3,2024,4,17,WDD,243.71068350000002
3,2024,4,17,WDS,3.01105555
3,2024,4,18,PM10,48.36398578947368
3,2024,4,18,PM2,27.069587736842106
3,2024,4,18,RAIN,0.1516227894736842
3,2024,4,18,RH,71.56361842105264
3,2024,4,18,So2,3.8445951111111114
3,2024,4,18,Temp,16.441973157894736
3,2024,4,18,WDD,259.4673315789474
3,2024,4,18,WDS,2.5622076315789473
3,2024,4,19,PM10,52.60515904545455
3,2024,4,19,PM2,27.624844227272728
3,2024,4,19,RAIN,0.00014518181818181817
3,2024,4,19,RH,70.21019454545454
3,2024,4,19,So2,3.69012445
3,2024,4,19,Temp,15.98559909090909
3,2024,4,19,WDD,217.0777281818182
3,2024,4,19,WDS,1.958952
3,2024,4,20,PM10,66.69714933333333
3,2024,4,20,PM2,31.441826857142857
3,2024,4,20,RAIN,0.03308166666666666
3,2024,4,20,RH,69.27702380952381
3,2024,4,20,So2,3.3660724444444443
3,2024,4,20,Temp,15.587149523809522
3,2024,4,20,WDD,203.3330761904762
3,2024,4,20,WDS,1.519795
3,2024,4,21,PM10,82.95621304166667
3,2024,4,21,PM2,32.062560874999996
3,2024,4,21,RAIN,0.010162125
3,2024,4,21,RH,68.4373725
3,2024,4,21,So2,2.9411100526315788
3,2024,4,21,Temp,15.39764
3,2024,4,21,WDD,200.6328075
3,2024,4,21,WDS,1.43246525
3,2024,4,22,PM10,75.5751556
3,2024,4,22,PM2,30.362780240000003
3,2024,4,22,RAIN,0.03827776
3,2024,4,22,RH,68.7323956
3,2024,4,22,So2,2.6169568500000002
3,2024,4,22,Temp,15.161071999999999
3,2024,4,22,WDD,194.7457804
3,2024,4,22,WDS,1.5932777999999999
3,2024,5,0,PM10,37.1780018
3,2024,5,0,PM2,17.626030933333332
3,2024,5,0,RAIN,0.37047220000000003
3,2024,5,0,RH,73.82312133333333
3,2024,5,0,So2,0.071315
3,2024,5,0,Temp,14.813630666666665
3,2024,5,0,WDD,196.13239333333334
3,2024,5,0,WDS,1.3439445333333333
3,2024,5,1,PM10,36.31643723076923
3,2024,5,1,PM2,17.451735923076924
3,2024,5,1,RAIN,0.24485038461538464
3,2024,5,1,RH,73.3055223076923
3,2024,5,1,Temp,14.746548461538461
3,2024,5,1,WDD,201.36239230769232
3,2024,5,1,WDS,1.4445726153846155
3,2024,5,2,PM10,40.944002833333336
3,2024,5,2,PM2,17.360994583333333
3,2024,5,2,RAIN,0.32017141666666665
3,2024,5,2,RH,73.92932833333333
3,2024,5,2,So2,1.4538
3,2024,5,2,Temp,14.4098475
3,2024,5,2,WDD,191.90845833333333
3,2024,5,2,WDS,1.520037
3,2024,5,3,PM10,34.25464983333333
3,2024,5,3,PM2,17.085024916666665
3,2024,5,3,RAIN,0.1685897692307692
3,2024,5,3,RH,73.71095153846153
3,2024,5,3,So2,1.677448
3,2024,5,3,Temp,14.176966153846154
3,2024,5,3,WDD,183.0595153846154
3,2024,5,3,WDS,1.402264923076923
3,2024,5,4,PM10,30.366104249999996
3,2024,5,4,PM2,14.950213583333335
3,2024,5,4,RAIN,0.011623923076923077
3,2024,5,4,RH,74.74899538461538
3,2024,5,4,So2,2.8661973333333335
3,2024,5,4,Temp,13.998288461538461
3,2024,5,4,WDD,161.19262538461538
3,2024,5,4,WDS,1.433824769230769
3,2024,5,5,PM10,51.39743581818182
3,2024,5,5,PM2,20.83374618181818
3,2024,5,5,RAIN,0.00222225
3,2024,5,5,RH,75.60288083333333
3,2024,5,5,So2,2.76466725
3,2024,5,5,Temp,13.828935
3,2024,5,5,WDD,177.0628458333333
3,2024,5,5,WDS,1.394919
3,2024,5,6,PM10,61.582547636363635
3,2024,5,6,PM2,21.017221363636363
3,2024,5,6,RAIN,0.0026389166666666666
3,2024,5,6,RH,75.84486
3,2024,5,6,So2,6.3944655
3,2024,5,6,Temp,13.678750833333332
3,2024,5,6,WDD,185.44397
3,2024,5,6,WDS,1.1398611666666667
3,2024,5,7,PM10,75.67462
3,2024,5,7,PM2,24.092931833333335
3,2024,5,7,RAIN,0.00987176923076923
3,2024,5,7,RH,77.50896307692308
3,2024,5,7,So2,2.9562372000000003
3,2024,5,7,Temp,13.775951538461538
3,2024,5,7,WDD,142.77178615384616
3,2024,5,7,WDS,1.1267521538461538
3,2024,5,8,PM10,60.294752749999994
3,2024,5,8,PM2,20.787782833333335
3,2024,5,8,RAIN,0.003376076923076923
3,2024,5,8,RH,72.07531153846153
3,2024,5,8,So2,2.9269618
3,2024,5,8,Temp,14.923943076923077
3,2024,5,8,WDD,134.19027153846153
3,2024,5,8,WDS,1.5350746923076921
3,2024,5,9,PM10,57.73090454545454
3,2024,5,9,PM2,20.598107454545456
3,2024,5,9,RAIN,0.001616181818181818
3,2024,5,9,RH,64.9708709090909
3,2024,5,9,So2,1.40199325
3,2024,5,9,Temp,16.376351818181817
3,2024,5,9,WDD,145.4025118181818
3,2024,5,9,WDS,1.9611363636363635
3,2024,5,10,PM10,29.561612333333333
3,2024,5,10,PM2,10.50087875
3,2024,5,10,RAIN,0.009337615384615385
3,2024,5,10,RH,57.24200923076923
3,2024,5,10,So2,1.2753872
3,2024,5,10,Temp,17.87874
3,2024,5,10,WDD,187.66943153846154
3,2024,5,10,WDS,2.6088674615384617
3,2024,5,11,PM10,26.582244166666666
3,2024,5,11,PM2,8.738003083333334
3,2024,5,11,RAIN,6.941666666666667e-05
3,2024,5,11,RH,56.171712500000005
3,2024,5,11,So2,1.230015
3,2024,5,11,Temp,18.475694999999998
3,2024,5,11,WDD,195.06561833333333
3,2024,5,11,WDS,3.050173583333333
3,2024,5,12,PM10,26.517593333333334
3,2024,5,12,PM2,9.368333166666668
3,2024,5,12,RAIN,0.00013891666666666666
3,2024,5,12,RH,55.40100666666667
3,2024,5,12,So2,147.974919
3,2024,5,12,Temp,18.817743333333333
3,2024,5,12,WDD,213.1151583333333
3,2024,5,12,WDS,3.2022453333333334
3,2024,5,13,PM10,28.999781166666665
3,2024,5,13,PM2,11.036030583333334
3,2024,5,13,RAIN,0.0
3,2024,5,13,RH,57.32469916666667
3,2024,5,13,So2,74.47980766666667
3,2024,5,13,Temp,18.9358675
3,2024,5,13,WDD,226.85161666666667
3,2024,5,13,WDS,3.2226968333333335
3,2024,5,14,PM10,38.91238833333333
3,2024,5,14,PM2,13.37293625
3,2024,5,14,RAIN,0.005694416666666667
3,2024,5,14,RH,60.92858666666667
3,2024,5,14,So2,0.974698
3,2024,5,14,Temp,18.550080833333332
3,2024,5,14,WDD,242.35185
3,2024,5,14,WDS,3.6184259166666664
3,2024,5,15,PM10,37.49471845454545
3,2024,5,15,PM2,13.764530727272728
3,2024,5,15,RAIN,0.006489909090909091
3,2024,5,15,RH,63.89691818181818
3,2024,5,15,So2,1.5704053333333334
3,2024,5,15,Temp,18.07804090909091
3,2024,5,15,WDD,250.97322727272729
3,2024,5,15,WDS,3.705441909090909
3,2024,5,16,PM10,25.497590083333336
3,2024,5,16,PM2,10.367695833333334
3,2024,5,16,RAIN,0.022233749999999997
3,2024,5,16,RH,64.2557625
3,2024,5,16,So2,0.560158
3,2024,5,16,Temp,17.871030833333332
3,2024,5,16,WDD,245.38750833333333
3,2024,5,16,WDS,3.3490971666666667
3,2024,5,17,PM10,23.0911062
3,2024,5,17,PM2,8.4983517
3,2024,5,17,RAIN,0.46588889999999994
3,2024,5,17,RH,64.350598
3,2024,5,17,So2,0.2923575
3,2024,5,17,Temp,17.479471999999998
3,2024,5,17,WDD,230.81889
3,2024,5,17,WDS,3.1385555
3,2024,5,18,PM10,24.208997636363634
3,2024,5,18,PM2,10.345445727272727
3,2024,5,18,RAIN,0.09589645454545455
3,2024,5,18,RH,68.31684181818181
3,2024,5,18,So2,0.20668125
3,2024,5,18,Temp,16.772135454545456
3,2024,5,18,WDD,232.87134545454546
3,2024,5,18,WDS,2.565618909090909
3,2024,5,19,PM10,35.078053909090904
3,2024,5,19,PM2,14.901994454545456
3,2024,5,19,RAIN,0.18251263636363638
